dataset,architecture,seed,epoch,layer,criterion,criterion_group,neuron_index,score
MNIST,medium,44,10,a1,mean_activation,baseline,381,2.1576690673828125
MNIST,medium,44,10,a1,mean_activation,baseline,382,1.2777072191238403
MNIST,medium,44,10,a1,mean_activation,baseline,383,0.2962944507598877
MNIST,medium,44,10,a1,mean_activation,baseline,384,0.2965564429759979
MNIST,medium,44,10,a1,mean_activation,baseline,385,0.9466912150382996
MNIST,medium,44,10,a1,mean_activation,baseline,386,0.2394246906042099
MNIST,medium,44,10,a1,mean_activation,baseline,387,0.4638311564922333
MNIST,medium,44,10,a1,mean_activation,baseline,388,0.056548092514276505
MNIST,medium,44,10,a1,mean_activation,baseline,389,0.5699843168258667
MNIST,medium,44,10,a1,mean_activation,baseline,390,0.0
MNIST,medium,44,10,a1,mean_activation,baseline,391,0.38499701023101807
MNIST,medium,44,10,a1,mean_activation,baseline,392,0.41688674688339233
MNIST,medium,44,10,a1,mean_activation,baseline,393,0.29980772733688354
MNIST,medium,44,10,a1,mean_activation,baseline,394,0.4454779028892517
MNIST,medium,44,10,a1,mean_activation,baseline,395,0.6793886423110962
MNIST,medium,44,10,a1,mean_activation,baseline,396,0.19784799218177795
MNIST,medium,44,10,a1,mean_activation,baseline,397,0.5896301865577698
MNIST,medium,44,10,a1,mean_activation,baseline,398,0.0
MNIST,medium,44,10,a1,mean_activation,baseline,399,0.2331131398677826
MNIST,medium,44,10,a1,mean_activation,baseline,400,0.0024096958804875612
MNIST,medium,44,10,a1,mean_activation,baseline,401,0.256928026676178
MNIST,medium,44,10,a1,mean_activation,baseline,402,0.586682915687561
MNIST,medium,44,10,a1,mean_activation,baseline,403,0.37826138734817505
MNIST,medium,44,10,a1,mean_activation,baseline,404,0.17409175634384155
MNIST,medium,44,10,a1,mean_activation,baseline,405,1.183308720588684
MNIST,medium,44,10,a1,mean_activation,baseline,406,0.0
MNIST,medium,44,10,a1,mean_activation,baseline,407,0.4247693717479706
MNIST,medium,44,10,a1,mean_activation,baseline,408,0.7512103319168091
MNIST,medium,44,10,a1,mean_activation,baseline,409,0.15819258987903595
MNIST,medium,44,10,a1,mean_activation,baseline,410,0.46972814202308655
MNIST,medium,44,10,a1,mean_activation,baseline,411,0.018913833424448967
MNIST,medium,44,10,a1,mean_activation,baseline,412,0.007975904271006584
MNIST,medium,44,10,a1,mean_activation,baseline,413,1.091084361076355
MNIST,medium,44,10,a1,mean_activation,baseline,414,0.13892994821071625
MNIST,medium,44,10,a1,mean_activation,baseline,415,0.5462937355041504
MNIST,medium,44,10,a1,mean_activation,baseline,416,0.8959528207778931
MNIST,medium,44,10,a1,mean_activation,baseline,417,0.45035046339035034
MNIST,medium,44,10,a1,mean_activation,baseline,418,0.0
MNIST,medium,44,10,a1,mean_activation,baseline,419,0.16460053622722626
MNIST,medium,44,10,a1,mean_activation,baseline,420,0.29871439933776855
MNIST,medium,44,10,a1,mean_activation,baseline,421,0.003221051301807165
MNIST,medium,44,10,a1,mean_activation,baseline,422,0.4931356906890869
MNIST,medium,44,10,a1,mean_activation,baseline,423,0.08557330816984177
MNIST,medium,44,10,a1,mean_activation,baseline,424,0.235312357544899
MNIST,medium,44,10,a1,mean_activation,baseline,425,0.8752225637435913
MNIST,medium,44,10,a1,mean_activation,baseline,426,0.0640505775809288
MNIST,medium,44,10,a1,mean_activation,baseline,427,0.7689328193664551
MNIST,medium,44,10,a1,mean_activation,baseline,428,0.022951439023017883
MNIST,medium,44,10,a1,mean_activation,baseline,429,0.239875927567482
MNIST,medium,44,10,a1,mean_activation,baseline,430,0.24842333793640137
MNIST,medium,44,10,a1,mean_activation,baseline,431,0.5061894059181213
MNIST,medium,44,10,a1,mean_activation,baseline,432,0.36707043647766113
MNIST,medium,44,10,a1,mean_activation,baseline,433,0.2557622194290161
MNIST,medium,44,10,a1,mean_activation,baseline,434,0.13522683084011078
MNIST,medium,44,10,a1,mean_activation,baseline,435,0.4499107003211975
MNIST,medium,44,10,a1,mean_activation,baseline,436,0.5696790814399719
MNIST,medium,44,10,a1,mean_activation,baseline,437,0.34426629543304443
MNIST,medium,44,10,a1,mean_activation,baseline,438,1.038959264755249
MNIST,medium,44,10,a1,mean_activation,baseline,439,0.1543600857257843
MNIST,medium,44,10,a1,mean_activation,baseline,440,0.19969812035560608
MNIST,medium,44,10,a1,mean_activation,baseline,441,0.47077882289886475
MNIST,medium,44,10,a1,mean_activation,baseline,442,0.448527455329895
MNIST,medium,44,10,a1,mean_activation,baseline,443,0.06766372919082642
MNIST,medium,44,10,a1,mean_activation,baseline,444,0.2805400490760803
MNIST,medium,44,10,a1,mean_activation,baseline,445,0.8063455820083618
MNIST,medium,44,10,a1,mean_activation,baseline,446,0.24836130440235138
MNIST,medium,44,10,a1,mean_activation,baseline,447,0.5506203174591064
MNIST,medium,44,10,a1,mean_activation,baseline,448,0.8152942657470703
MNIST,medium,44,10,a1,mean_activation,baseline,449,0.37637320160865784
MNIST,medium,44,10,a1,mean_activation,baseline,450,0.22988969087600708
MNIST,medium,44,10,a1,mean_activation,baseline,451,0.02101033553481102
MNIST,medium,44,10,a1,mean_activation,baseline,452,0.5640705227851868
MNIST,medium,44,10,a1,mean_activation,baseline,453,0.6195265054702759
MNIST,medium,44,10,a1,mean_activation,baseline,454,0.2798851430416107
MNIST,medium,44,10,a1,mean_activation,baseline,455,0.7238813638687134
MNIST,medium,44,10,a1,mean_activation,baseline,456,0.9763352274894714
MNIST,medium,44,10,a1,mean_activation,baseline,457,0.49584048986434937
MNIST,medium,44,10,a1,mean_activation,baseline,458,0.47458547353744507
MNIST,medium,44,10,a1,mean_activation,baseline,459,0.8741292953491211
MNIST,medium,44,10,a1,mean_activation,baseline,460,0.15570341050624847
MNIST,medium,44,10,a1,mean_activation,baseline,461,0.0
MNIST,medium,44,10,a1,mean_activation,baseline,462,0.4116223156452179
MNIST,medium,44,10,a1,mean_activation,baseline,463,0.04072213172912598
MNIST,medium,44,10,a1,mean_activation,baseline,464,0.8061062693595886
MNIST,medium,44,10,a1,mean_activation,baseline,465,0.7456468939781189
MNIST,medium,44,10,a1,mean_activation,baseline,466,0.07233302295207977
MNIST,medium,44,10,a1,mean_activation,baseline,467,0.3054220974445343
MNIST,medium,44,10,a1,mean_activation,baseline,468,0.17587900161743164
MNIST,medium,44,10,a1,mean_activation,baseline,469,0.00021459409617818892
MNIST,medium,44,10,a1,mean_activation,baseline,470,0.24986465275287628
MNIST,medium,44,10,a1,mean_activation,baseline,471,0.39861196279525757
MNIST,medium,44,10,a1,mean_activation,baseline,472,0.12834377586841583
MNIST,medium,44,10,a1,mean_activation,baseline,473,0.026990754529833794
MNIST,medium,44,10,a1,mean_activation,baseline,474,0.3048379719257355
MNIST,medium,44,10,a1,mean_activation,baseline,475,0.8113018870353699
MNIST,medium,44,10,a1,mean_activation,baseline,476,0.6331747770309448
MNIST,medium,44,10,a1,mean_activation,baseline,477,0.12740519642829895
MNIST,medium,44,10,a1,mean_activation,baseline,478,1.7909972667694092
MNIST,medium,44,10,a1,mean_activation,baseline,479,0.7662081122398376
MNIST,medium,44,10,a1,mean_activation,baseline,480,0.3945438265800476
MNIST,medium,44,10,a1,mean_activation,baseline,481,0.3076184391975403
MNIST,medium,44,10,a1,mean_activation,baseline,482,0.9767719507217407
MNIST,medium,44,10,a1,mean_activation,baseline,483,0.29708153009414673
MNIST,medium,44,10,a1,mean_activation,baseline,484,0.1628575474023819
MNIST,medium,44,10,a1,mean_activation,baseline,485,0.004607236944139004
MNIST,medium,44,10,a1,mean_activation,baseline,486,0.2952250838279724
MNIST,medium,44,10,a1,mean_activation,baseline,487,0.6712571382522583
MNIST,medium,44,10,a1,mean_activation,baseline,488,0.3735329806804657
MNIST,medium,44,10,a1,mean_activation,baseline,489,0.205519899725914
MNIST,medium,44,10,a1,mean_activation,baseline,490,0.0009486146736890078
MNIST,medium,44,10,a1,mean_activation,baseline,491,0.6387395858764648
MNIST,medium,44,10,a1,mean_activation,baseline,492,0.663406491279602
MNIST,medium,44,10,a1,mean_activation,baseline,493,0.39564093947410583
MNIST,medium,44,10,a1,mean_activation,baseline,494,0.00014067889424040914
MNIST,medium,44,10,a1,mean_activation,baseline,495,0.36681652069091797
MNIST,medium,44,10,a1,mean_activation,baseline,496,0.3242843449115753
MNIST,medium,44,10,a1,mean_activation,baseline,497,1.8610717058181763
MNIST,medium,44,10,a1,mean_activation,baseline,498,0.6805321574211121
MNIST,medium,44,10,a1,mean_activation,baseline,499,0.9953991770744324
MNIST,medium,44,10,a1,mean_activation,baseline,500,0.08695385605096817
MNIST,medium,44,10,a1,mean_activation,baseline,501,0.010439302772283554
MNIST,medium,44,10,a1,mean_activation,baseline,502,0.38343876600265503
MNIST,medium,44,10,a1,mean_activation,baseline,503,0.198120579123497
MNIST,medium,44,10,a1,mean_activation,baseline,504,0.3337624967098236
MNIST,medium,44,10,a1,mean_activation,baseline,505,0.9911144375801086
MNIST,medium,44,10,a1,mean_activation,baseline,506,0.009982030838727951
MNIST,medium,44,10,a1,mean_activation,baseline,507,0.41455721855163574
MNIST,medium,44,10,a1,mean_activation,baseline,508,0.4711291193962097
MNIST,medium,44,10,a1,mean_activation,baseline,509,0.0
MNIST,medium,44,10,a1,mean_activation,baseline,510,0.22839413583278656
MNIST,medium,44,10,a1,mean_activation,baseline,511,0.5600550174713135
MNIST,medium,44,10,a2,mean_activation,baseline,0,0.0
MNIST,medium,44,10,a2,mean_activation,baseline,1,0.8923179507255554
MNIST,medium,44,10,a2,mean_activation,baseline,2,1.2117924690246582
MNIST,medium,44,10,a2,mean_activation,baseline,3,0.78254234790802
MNIST,medium,44,10,a2,mean_activation,baseline,4,0.8439196348190308
MNIST,medium,44,10,a2,mean_activation,baseline,5,0.6331509947776794
MNIST,medium,44,10,a2,mean_activation,baseline,6,0.738738477230072
MNIST,medium,44,10,a2,mean_activation,baseline,7,0.3900041878223419
MNIST,medium,44,10,a2,mean_activation,baseline,8,0.6941920518875122
MNIST,medium,44,10,a2,mean_activation,baseline,9,0.6009905338287354
MNIST,medium,44,10,a2,mean_activation,baseline,10,0.5903346538543701
MNIST,medium,44,10,a2,mean_activation,baseline,11,1.0537359714508057
MNIST,medium,44,10,a2,mean_activation,baseline,12,1.417222023010254
MNIST,medium,44,10,a2,mean_activation,baseline,13,0.8250714540481567
MNIST,medium,44,10,a2,mean_activation,baseline,14,1.14981210231781
MNIST,medium,44,10,a2,mean_activation,baseline,15,1.4367787837982178
MNIST,medium,44,10,a2,mean_activation,baseline,16,0.22292014956474304
MNIST,medium,44,10,a2,mean_activation,baseline,17,1.0656155347824097
MNIST,medium,44,10,a2,mean_activation,baseline,18,0.7307146191596985
MNIST,medium,44,10,a2,mean_activation,baseline,19,0.9480438232421875
MNIST,medium,44,10,a2,mean_activation,baseline,20,1.4804044961929321
MNIST,medium,44,10,a2,mean_activation,baseline,21,0.8421643972396851
MNIST,medium,44,10,a2,mean_activation,baseline,22,1.5462985038757324
MNIST,medium,44,10,a2,mean_activation,baseline,23,0.0
MNIST,medium,44,10,a2,mean_activation,baseline,24,1.1568074226379395
MNIST,medium,44,10,a2,mean_activation,baseline,25,0.6043961644172668
MNIST,medium,44,10,a2,mean_activation,baseline,26,1.686704158782959
MNIST,medium,44,10,a2,mean_activation,baseline,27,0.2998943030834198
MNIST,medium,44,10,a2,mean_activation,baseline,28,1.6518473625183105
MNIST,medium,44,10,a2,mean_activation,baseline,29,0.6652918457984924
MNIST,medium,44,10,a2,mean_activation,baseline,30,0.00020620266150217503
MNIST,medium,44,10,a2,mean_activation,baseline,31,0.9242708086967468
MNIST,medium,44,10,a2,mean_activation,baseline,32,0.7981372475624084
MNIST,medium,44,10,a2,mean_activation,baseline,33,0.6876309514045715
MNIST,medium,44,10,a2,mean_activation,baseline,34,0.5616639852523804
MNIST,medium,44,10,a2,mean_activation,baseline,35,0.9225614666938782
MNIST,medium,44,10,a2,mean_activation,baseline,36,0.7945727109909058
MNIST,medium,44,10,a2,mean_activation,baseline,37,0.5335578322410583
MNIST,medium,44,10,a2,mean_activation,baseline,38,0.7025964856147766
MNIST,medium,44,10,a2,mean_activation,baseline,39,0.4821285605430603
MNIST,medium,44,10,a2,mean_activation,baseline,40,1.75625741481781
MNIST,medium,44,10,a2,mean_activation,baseline,41,1.2400891780853271
MNIST,medium,44,10,a2,mean_activation,baseline,42,0.3991107940673828
MNIST,medium,44,10,a2,mean_activation,baseline,43,0.841141402721405
MNIST,medium,44,10,a2,mean_activation,baseline,44,0.9016221761703491
MNIST,medium,44,10,a2,mean_activation,baseline,45,1.1904784440994263
MNIST,medium,44,10,a2,mean_activation,baseline,46,1.0903704166412354
MNIST,medium,44,10,a2,mean_activation,baseline,47,1.293652057647705
MNIST,medium,44,10,a2,mean_activation,baseline,48,0.8809366226196289
MNIST,medium,44,10,a2,mean_activation,baseline,49,1.2610198259353638
MNIST,medium,44,10,a2,mean_activation,baseline,50,1.0603445768356323
MNIST,medium,44,10,a2,mean_activation,baseline,51,0.8904635906219482
MNIST,medium,44,10,a2,mean_activation,baseline,52,0.4729582965373993
MNIST,medium,44,10,a2,mean_activation,baseline,53,0.7906449437141418
MNIST,medium,44,10,a2,mean_activation,baseline,54,1.1382641792297363
MNIST,medium,44,10,a2,mean_activation,baseline,55,1.2125085592269897
MNIST,medium,44,10,a2,mean_activation,baseline,56,0.6607423424720764
MNIST,medium,44,10,a2,mean_activation,baseline,57,0.1420002579689026
MNIST,medium,44,10,a2,mean_activation,baseline,58,0.45460399985313416
MNIST,medium,44,10,a2,mean_activation,baseline,59,0.9294617772102356
MNIST,medium,44,10,a2,mean_activation,baseline,60,0.9244034886360168
MNIST,medium,44,10,a2,mean_activation,baseline,61,0.48349180817604065
MNIST,medium,44,10,a2,mean_activation,baseline,62,0.5588205456733704
MNIST,medium,44,10,a2,mean_activation,baseline,63,0.4144810438156128
MNIST,medium,44,10,a2,mean_activation,baseline,64,1.0707497596740723
MNIST,medium,44,10,a2,mean_activation,baseline,65,0.7105532288551331
MNIST,medium,44,10,a2,mean_activation,baseline,66,0.6336370706558228
MNIST,medium,44,10,a2,mean_activation,baseline,67,1.6189576387405396
MNIST,medium,44,10,a2,mean_activation,baseline,68,0.5541938543319702
MNIST,medium,44,10,a2,mean_activation,baseline,69,0.7982475757598877
MNIST,medium,44,10,a2,mean_activation,baseline,70,0.9165024161338806
MNIST,medium,44,10,a2,mean_activation,baseline,71,0.028547972440719604
MNIST,medium,44,10,a2,mean_activation,baseline,72,0.976502001285553
MNIST,medium,44,10,a2,mean_activation,baseline,73,0.012912152335047722
MNIST,medium,44,10,a2,mean_activation,baseline,74,0.9489424228668213
MNIST,medium,44,10,a2,mean_activation,baseline,75,0.9446751475334167
MNIST,medium,44,10,a2,mean_activation,baseline,76,0.9935431480407715
MNIST,medium,44,10,a2,mean_activation,baseline,77,0.9462003111839294
MNIST,medium,44,10,a2,mean_activation,baseline,78,0.8637070059776306
MNIST,medium,44,10,a2,mean_activation,baseline,79,1.0878310203552246
MNIST,medium,44,10,a2,mean_activation,baseline,80,1.2891919612884521
MNIST,medium,44,10,a2,mean_activation,baseline,81,0.47571083903312683
MNIST,medium,44,10,a2,mean_activation,baseline,82,0.19278894364833832
MNIST,medium,44,10,a2,mean_activation,baseline,83,1.5422370433807373
MNIST,medium,44,10,a2,mean_activation,baseline,84,0.9369964599609375
MNIST,medium,44,10,a2,mean_activation,baseline,85,1.3420109748840332
MNIST,medium,44,10,a2,mean_activation,baseline,86,1.0281426906585693
MNIST,medium,44,10,a2,mean_activation,baseline,87,1.1568349599838257
MNIST,medium,44,10,a2,mean_activation,baseline,88,0.6532776951789856
MNIST,medium,44,10,a2,mean_activation,baseline,89,1.2503582239151
MNIST,medium,44,10,a2,mean_activation,baseline,90,1.8242429494857788
MNIST,medium,44,10,a2,mean_activation,baseline,91,0.91380375623703
MNIST,medium,44,10,a2,mean_activation,baseline,92,0.0
MNIST,medium,44,10,a2,mean_activation,baseline,93,0.9332631826400757
MNIST,medium,44,10,a2,mean_activation,baseline,94,0.5741228461265564
MNIST,medium,44,10,a2,mean_activation,baseline,95,1.4994697570800781
MNIST,medium,44,10,a2,mean_activation,baseline,96,0.6280994415283203
MNIST,medium,44,10,a2,mean_activation,baseline,97,1.0468900203704834
MNIST,medium,44,10,a2,mean_activation,baseline,98,0.8343720436096191
MNIST,medium,44,10,a2,mean_activation,baseline,99,1.2908743619918823
MNIST,medium,44,10,a2,mean_activation,baseline,100,0.3664601445198059
MNIST,medium,44,10,a2,mean_activation,baseline,101,0.12237623333930969
MNIST,medium,44,10,a2,mean_activation,baseline,102,1.0891472101211548
MNIST,medium,44,10,a2,mean_activation,baseline,103,1.3570865392684937
MNIST,medium,44,10,a2,mean_activation,baseline,104,1.0958786010742188
MNIST,medium,44,10,a2,mean_activation,baseline,105,0.6462355852127075
MNIST,medium,44,10,a2,mean_activation,baseline,106,0.20759043097496033
MNIST,medium,44,10,a2,mean_activation,baseline,107,1.0675643682479858
MNIST,medium,44,10,a2,mean_activation,baseline,108,1.5252567529678345
MNIST,medium,44,10,a2,mean_activation,baseline,109,0.70498126745224
MNIST,medium,44,10,a2,mean_activation,baseline,110,1.2074278593063354
MNIST,medium,44,10,a2,mean_activation,baseline,111,0.8394976854324341
MNIST,medium,44,10,a2,mean_activation,baseline,112,0.7477977275848389
MNIST,medium,44,10,a2,mean_activation,baseline,113,0.44349342584609985
MNIST,medium,44,10,a2,mean_activation,baseline,114,0.9876254200935364
MNIST,medium,44,10,a2,mean_activation,baseline,115,0.9436193108558655
MNIST,medium,44,10,a2,mean_activation,baseline,116,0.2701910734176636
MNIST,medium,44,10,a2,mean_activation,baseline,117,1.0073590278625488
MNIST,medium,44,10,a2,mean_activation,baseline,118,0.5628509521484375
MNIST,medium,44,10,a2,mean_activation,baseline,119,0.4205184280872345
MNIST,medium,44,10,a2,mean_activation,baseline,120,0.8439401388168335
MNIST,medium,44,10,a2,mean_activation,baseline,121,0.29708132147789
MNIST,medium,44,10,a2,mean_activation,baseline,122,1.6536648273468018
MNIST,medium,44,10,a2,mean_activation,baseline,123,0.5905551910400391
MNIST,medium,44,10,a2,mean_activation,baseline,124,1.0935088396072388
MNIST,medium,44,10,a2,mean_activation,baseline,125,1.4860063791275024
MNIST,medium,44,10,a2,mean_activation,baseline,126,0.7194588780403137
MNIST,medium,44,10,a2,mean_activation,baseline,127,0.3977847993373871
MNIST,medium,44,10,a2,mean_activation,baseline,128,1.151406168937683
MNIST,medium,44,10,a2,mean_activation,baseline,129,1.3785496950149536
MNIST,medium,44,10,a2,mean_activation,baseline,130,1.0913515090942383
MNIST,medium,44,10,a2,mean_activation,baseline,131,1.1003528833389282
MNIST,medium,44,10,a2,mean_activation,baseline,132,1.2158117294311523
MNIST,medium,44,10,a2,mean_activation,baseline,133,0.8405390381813049
MNIST,medium,44,10,a2,mean_activation,baseline,134,0.34737449884414673
MNIST,medium,44,10,a2,mean_activation,baseline,135,0.9200255870819092
MNIST,medium,44,10,a2,mean_activation,baseline,136,0.5847873687744141
MNIST,medium,44,10,a2,mean_activation,baseline,137,1.0476267337799072
MNIST,medium,44,10,a2,mean_activation,baseline,138,1.5309066772460938
MNIST,medium,44,10,a2,mean_activation,baseline,139,1.4337931871414185
MNIST,medium,44,10,a2,mean_activation,baseline,140,0.9182597398757935
MNIST,medium,44,10,a2,mean_activation,baseline,141,0.0
MNIST,medium,44,10,a2,mean_activation,baseline,142,0.564825177192688
MNIST,medium,44,10,a2,mean_activation,baseline,143,0.8529122471809387
MNIST,medium,44,10,a2,mean_activation,baseline,144,0.535882294178009
MNIST,medium,44,10,a2,mean_activation,baseline,145,1.3581539392471313
MNIST,medium,44,10,a2,mean_activation,baseline,146,0.8533549308776855
MNIST,medium,44,10,a2,mean_activation,baseline,147,0.9045330882072449
MNIST,medium,44,10,a2,mean_activation,baseline,148,1.888630986213684
MNIST,medium,44,10,a2,mean_activation,baseline,149,1.020095944404602
MNIST,medium,44,10,a2,mean_activation,baseline,150,1.9252105951309204
MNIST,medium,44,10,a2,mean_activation,baseline,151,0.9624783396720886
MNIST,medium,44,10,a2,mean_activation,baseline,152,1.1461845636367798
MNIST,medium,44,10,a2,mean_activation,baseline,153,0.40266647934913635
MNIST,medium,44,10,a2,mean_activation,baseline,154,0.8593671321868896
MNIST,medium,44,10,a2,mean_activation,baseline,155,0.8184219598770142
MNIST,medium,44,10,a2,mean_activation,baseline,156,0.5533974766731262
MNIST,medium,44,10,a2,mean_activation,baseline,157,1.5016573667526245
MNIST,medium,44,10,a2,mean_activation,baseline,158,0.9376400113105774
MNIST,medium,44,10,a2,mean_activation,baseline,159,0.5788884162902832
MNIST,medium,44,10,a2,mean_activation,baseline,160,0.6957098245620728
MNIST,medium,44,10,a2,mean_activation,baseline,161,1.0247039794921875
MNIST,medium,44,10,a2,mean_activation,baseline,162,1.7469569444656372
MNIST,medium,44,10,a2,mean_activation,baseline,163,0.43271973729133606
MNIST,medium,44,10,a2,mean_activation,baseline,164,0.5769084692001343
MNIST,medium,44,10,a2,mean_activation,baseline,165,1.0396199226379395
MNIST,medium,44,10,a2,mean_activation,baseline,166,1.2591495513916016
MNIST,medium,44,10,a2,mean_activation,baseline,167,0.6775938868522644
MNIST,medium,44,10,a2,mean_activation,baseline,168,0.4276005029678345
MNIST,medium,44,10,a2,mean_activation,baseline,169,0.6613682508468628
MNIST,medium,44,10,a2,mean_activation,baseline,170,1.1770575046539307
MNIST,medium,44,10,a2,mean_activation,baseline,171,0.9448569416999817
MNIST,medium,44,10,a2,mean_activation,baseline,172,0.6526234149932861
MNIST,medium,44,10,a2,mean_activation,baseline,173,1.1200581789016724
MNIST,medium,44,10,a2,mean_activation,baseline,174,0.8217041492462158
MNIST,medium,44,10,a2,mean_activation,baseline,175,1.3735370635986328
MNIST,medium,44,10,a2,mean_activation,baseline,176,0.001692528952844441
MNIST,medium,44,10,a2,mean_activation,baseline,177,1.2616994380950928
MNIST,medium,44,10,a2,mean_activation,baseline,178,0.293788343667984
MNIST,medium,44,10,a2,mean_activation,baseline,179,1.0619999170303345
MNIST,medium,44,10,a2,mean_activation,baseline,180,1.9634480476379395
MNIST,medium,44,10,a2,mean_activation,baseline,181,1.7166821956634521
MNIST,medium,44,10,a2,mean_activation,baseline,182,0.9699328541755676
MNIST,medium,44,10,a2,mean_activation,baseline,183,0.4876508414745331
MNIST,medium,44,10,a2,mean_activation,baseline,184,1.4351942539215088
MNIST,medium,44,10,a2,mean_activation,baseline,185,0.8405158519744873
MNIST,medium,44,10,a2,mean_activation,baseline,186,1.3954534530639648
MNIST,medium,44,10,a2,mean_activation,baseline,187,0.7957971692085266
MNIST,medium,44,10,a2,mean_activation,baseline,188,1.7503411769866943
MNIST,medium,44,10,a2,mean_activation,baseline,189,0.6891381740570068
MNIST,medium,44,10,a2,mean_activation,baseline,190,0.45075902342796326
MNIST,medium,44,10,a2,mean_activation,baseline,191,1.076926827430725
MNIST,medium,44,10,a2,mean_activation,baseline,192,0.6787250638008118
MNIST,medium,44,10,a2,mean_activation,baseline,193,0.8698209524154663
MNIST,medium,44,10,a2,mean_activation,baseline,194,0.8343261480331421
MNIST,medium,44,10,a2,mean_activation,baseline,195,0.33971717953681946
MNIST,medium,44,10,a2,mean_activation,baseline,196,1.5733635425567627
MNIST,medium,44,10,a2,mean_activation,baseline,197,1.0427137613296509
MNIST,medium,44,10,a2,mean_activation,baseline,198,0.5273941159248352
MNIST,medium,44,10,a2,mean_activation,baseline,199,1.689710021018982
MNIST,medium,44,10,a2,mean_activation,baseline,200,0.847339928150177
MNIST,medium,44,10,a2,mean_activation,baseline,201,0.06673216074705124
MNIST,medium,44,10,a2,mean_activation,baseline,202,0.8949053287506104
MNIST,medium,44,10,a2,mean_activation,baseline,203,0.33027592301368713
MNIST,medium,44,10,a2,mean_activation,baseline,204,1.446021318435669
MNIST,medium,44,10,a2,mean_activation,baseline,205,1.704232931137085
MNIST,medium,44,10,a2,mean_activation,baseline,206,0.5058382153511047
MNIST,medium,44,10,a2,mean_activation,baseline,207,1.6872862577438354
MNIST,medium,44,10,a2,mean_activation,baseline,208,0.8099046945571899
MNIST,medium,44,10,a2,mean_activation,baseline,209,1.331444501876831
MNIST,medium,44,10,a2,mean_activation,baseline,210,0.7359373569488525
MNIST,medium,44,10,a2,mean_activation,baseline,211,0.5603863000869751
MNIST,medium,44,10,a2,mean_activation,baseline,212,0.4112679660320282
MNIST,medium,44,10,a2,mean_activation,baseline,213,0.9250842928886414
MNIST,medium,44,10,a2,mean_activation,baseline,214,1.339345932006836
MNIST,medium,44,10,a2,mean_activation,baseline,215,0.7319341897964478
MNIST,medium,44,10,a2,mean_activation,baseline,216,1.4347105026245117
MNIST,medium,44,10,a2,mean_activation,baseline,217,1.3800112009048462
MNIST,medium,44,10,a2,mean_activation,baseline,218,0.011700532399117947
MNIST,medium,44,10,a2,mean_activation,baseline,219,0.5871260762214661
MNIST,medium,44,10,a2,mean_activation,baseline,220,1.1437592506408691
MNIST,medium,44,10,a2,mean_activation,baseline,221,0.7527015209197998
MNIST,medium,44,10,a2,mean_activation,baseline,222,0.7607601284980774
MNIST,medium,44,10,a2,mean_activation,baseline,223,0.5766605138778687
MNIST,medium,44,10,a2,mean_activation,baseline,224,0.4555085003376007
MNIST,medium,44,10,a2,mean_activation,baseline,225,0.3695003390312195
MNIST,medium,44,10,a2,mean_activation,baseline,226,0.6250022053718567
MNIST,medium,44,10,a2,mean_activation,baseline,227,0.9816110134124756
MNIST,medium,44,10,a2,mean_activation,baseline,228,1.0999394655227661
MNIST,medium,44,10,a2,mean_activation,baseline,229,0.8350114822387695
MNIST,medium,44,10,a2,mean_activation,baseline,230,1.2021875381469727
MNIST,medium,44,10,a2,mean_activation,baseline,231,1.959172248840332
MNIST,medium,44,10,a2,mean_activation,baseline,232,0.9886530637741089
MNIST,medium,44,10,a2,mean_activation,baseline,233,0.6688936948776245
MNIST,medium,44,10,a2,mean_activation,baseline,234,1.5944111347198486
MNIST,medium,44,10,a2,mean_activation,baseline,235,1.305319905281067
MNIST,medium,44,10,a2,mean_activation,baseline,236,1.0248138904571533
MNIST,medium,44,10,a2,mean_activation,baseline,237,1.7130048274993896
MNIST,medium,44,10,a2,mean_activation,baseline,238,0.5038663148880005
MNIST,medium,44,10,a2,mean_activation,baseline,239,0.018582133576273918
MNIST,medium,44,10,a2,mean_activation,baseline,240,0.8185723423957825
MNIST,medium,44,10,a2,mean_activation,baseline,241,0.6571297645568848
MNIST,medium,44,10,a2,mean_activation,baseline,242,0.4303949773311615
MNIST,medium,44,10,a2,mean_activation,baseline,243,1.6304728984832764
MNIST,medium,44,10,a2,mean_activation,baseline,244,0.6269031763076782
MNIST,medium,44,10,a2,mean_activation,baseline,245,0.7175943851470947
MNIST,medium,44,10,a2,mean_activation,baseline,246,0.877243161201477
MNIST,medium,44,10,a2,mean_activation,baseline,247,1.1687456369400024
MNIST,medium,44,10,a2,mean_activation,baseline,248,1.4973361492156982
MNIST,medium,44,10,a2,mean_activation,baseline,249,1.0569065809249878
MNIST,medium,44,10,a2,mean_activation,baseline,250,0.5854961276054382
MNIST,medium,44,10,a2,mean_activation,baseline,251,1.3751029968261719
MNIST,medium,44,10,a2,mean_activation,baseline,252,1.1893749237060547
MNIST,medium,44,10,a2,mean_activation,baseline,253,1.0134176015853882
MNIST,medium,44,10,a2,mean_activation,baseline,254,0.7995689511299133
MNIST,medium,44,10,a2,mean_activation,baseline,255,2.2016165256500244
MNIST,medium,44,10,a3,mean_activation,baseline,0,2.595149517059326
MNIST,medium,44,10,a3,mean_activation,baseline,1,2.2204208374023438
MNIST,medium,44,10,a3,mean_activation,baseline,2,1.2635985612869263
