dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
MNIST,small,42,5,a1,activation_variance,baseline,4,0.5051178971311799,0.6666666666666666,0.1
MNIST,small,42,5,a1,activation_variance,baseline,4,0.5051178971311799,0.4166666666666667,0.2
MNIST,small,42,5,a2,activation_variance,baseline,4,0.8066173777696393,0.5,0.05
MNIST,small,42,5,a2,activation_variance,baseline,4,0.8066173777696393,0.4117647058823529,0.1
MNIST,small,42,5,a2,activation_variance,baseline,4,0.8066173777696393,0.42857142857142855,0.2
MNIST,small,42,5,a1,class_selectivity,loss_free,4,0.7154333997211639,0.6,0.05
MNIST,small,42,5,a1,class_selectivity,loss_free,4,0.7154333997211639,0.6666666666666666,0.1
MNIST,small,42,5,a1,class_selectivity,loss_free,4,0.7154333997211639,0.5454545454545454,0.2
MNIST,small,42,5,a2,class_selectivity,loss_free,4,0.8072239516572056,0.5,0.05
MNIST,small,42,5,a2,class_selectivity,loss_free,4,0.8072239516572056,0.6,0.1
MNIST,small,42,5,a2,class_selectivity,loss_free,4,0.8072239516572056,0.5625,0.2
MNIST,small,42,5,a1,firing_rate,baseline,4,0.6822804018310827,0.6,0.05
MNIST,small,42,5,a1,firing_rate,baseline,4,0.6822804018310827,0.6666666666666666,0.1
MNIST,small,42,5,a1,firing_rate,baseline,4,0.6822804018310827,0.5223880597014925,0.2
MNIST,small,42,5,a2,firing_rate,baseline,4,0.8815063427221167,0.7142857142857143,0.05
MNIST,small,42,5,a2,firing_rate,baseline,4,0.8815063427221167,0.7142857142857143,0.1
MNIST,small,42,5,a2,firing_rate,baseline,4,0.8815063427221167,0.5625,0.2
MNIST,small,42,5,a1,hebbian,loss_free,4,0.5667265671648198,0.5,0.05
MNIST,small,42,5,a1,hebbian,loss_free,4,0.5667265671648198,0.6129032258064516,0.1
MNIST,small,42,5,a1,hebbian,loss_free,4,0.5667265671648198,0.43661971830985913,0.2
MNIST,small,42,5,a2,hebbian,loss_free,4,0.8320820362570958,0.7142857142857143,0.05
MNIST,small,42,5,a2,hebbian,loss_free,4,0.8320820362570958,0.7142857142857143,0.1
MNIST,small,42,5,a2,hebbian,loss_free,4,0.8320820362570958,0.5151515151515151,0.2
MNIST,small,42,5,a1,mean_activation,baseline,4,0.5326144081030598,0.5,0.05
MNIST,small,42,5,a1,mean_activation,baseline,4,0.5326144081030598,0.6129032258064516,0.1
MNIST,small,42,5,a1,mean_activation,baseline,4,0.5326144081030598,0.4166666666666667,0.2
MNIST,small,42,5,a2,mean_activation,baseline,4,0.8227144753708112,0.7142857142857143,0.05
MNIST,small,42,5,a2,mean_activation,baseline,4,0.8227144753708112,0.7142857142857143,0.1
MNIST,small,42,5,a2,mean_activation,baseline,4,0.8227144753708112,0.6129032258064516,0.2
MNIST,small,42,5,a1,output_weight_norm,baseline,4,0.9844994563973449,1.0,0.05
MNIST,small,42,5,a1,output_weight_norm,baseline,4,0.9844994563973449,0.9230769230769231,0.1
MNIST,small,42,5,a1,output_weight_norm,baseline,4,0.9844994563973449,0.7894736842105263,0.2
MNIST,small,42,5,a2,output_weight_norm,baseline,4,0.968257874015748,0.7142857142857143,0.05
MNIST,small,42,5,a2,output_weight_norm,baseline,4,0.968257874015748,0.8461538461538461,0.1
MNIST,small,42,5,a2,output_weight_norm,baseline,4,0.968257874015748,0.7241379310344828,0.2
MNIST,small,42,5,a1,redundancy,loss_free,4,0.8398037307613037,0.3333333333333333,0.05
MNIST,small,42,5,a1,redundancy,loss_free,4,0.8398037307613037,0.42857142857142855,0.1
MNIST,small,42,5,a1,redundancy,loss_free,4,0.8398037307613037,0.4782608695652174,0.2
MNIST,small,42,5,a2,redundancy,loss_free,4,0.7977826771841956,0.3333333333333333,0.05
MNIST,small,42,5,a2,redundancy,loss_free,4,0.7977826771841956,0.4117647058823529,0.1
MNIST,small,42,5,a2,redundancy,loss_free,4,0.7977826771841956,0.6129032258064516,0.2
MNIST,small,42,6,a1,activation_variance,baseline,5,0.5161482703686439,0.7142857142857143,0.05
MNIST,small,42,6,a1,activation_variance,baseline,5,0.5161482703686439,0.6666666666666666,0.1
MNIST,small,42,6,a1,activation_variance,baseline,5,0.5161482703686439,0.34210526315789475,0.2
MNIST,small,42,6,a2,activation_variance,baseline,5,0.8037390130012818,0.5,0.05
MNIST,small,42,6,a2,activation_variance,baseline,5,0.8037390130012818,0.3333333333333333,0.1
MNIST,small,42,6,a2,activation_variance,baseline,5,0.8037390130012818,0.3888888888888889,0.2
MNIST,small,42,6,a1,class_selectivity,loss_free,5,0.7290274618085133,0.5,0.05
MNIST,small,42,6,a1,class_selectivity,loss_free,5,0.7290274618085133,0.6666666666666666,0.1
MNIST,small,42,6,a1,class_selectivity,loss_free,5,0.7290274618085133,0.4782608695652174,0.2
MNIST,small,42,6,a2,class_selectivity,loss_free,5,0.8163855063175243,0.5,0.05
MNIST,small,42,6,a2,class_selectivity,loss_free,5,0.8163855063175243,0.4117647058823529,0.1
MNIST,small,42,6,a2,class_selectivity,loss_free,5,0.8163855063175243,0.6129032258064516,0.2
MNIST,small,42,6,a1,firing_rate,baseline,5,0.6765734081229196,0.7142857142857143,0.05
MNIST,small,42,6,a1,firing_rate,baseline,5,0.6765734081229196,0.7241379310344828,0.1
MNIST,small,42,6,a1,firing_rate,baseline,5,0.6765734081229196,0.5692307692307692,0.2
MNIST,small,42,6,a2,firing_rate,baseline,5,0.8622438979947031,0.5,0.05
MNIST,small,42,6,a2,firing_rate,baseline,5,0.8622438979947031,0.7142857142857143,0.1
MNIST,small,42,6,a2,firing_rate,baseline,5,0.8622438979947031,0.6666666666666666,0.2
MNIST,small,42,6,a1,hebbian,loss_free,5,0.5568474569358588,0.6,0.05
MNIST,small,42,6,a1,hebbian,loss_free,5,0.5568474569358588,0.6129032258064516,0.1
MNIST,small,42,6,a1,hebbian,loss_free,5,0.5568474569358588,0.5223880597014925,0.2
MNIST,small,42,6,a2,hebbian,loss_free,5,0.8499130195934811,0.7142857142857143,0.05
MNIST,small,42,6,a2,hebbian,loss_free,5,0.8499130195934811,0.7142857142857143,0.1
MNIST,small,42,6,a2,hebbian,loss_free,5,0.8499130195934811,0.5151515151515151,0.2
MNIST,small,42,6,a1,mean_activation,baseline,5,0.5318194713706506,0.6,0.05
MNIST,small,42,6,a1,mean_activation,baseline,5,0.5318194713706506,0.6666666666666666,0.1
MNIST,small,42,6,a1,mean_activation,baseline,5,0.5318194713706506,0.3972602739726027,0.2
MNIST,small,42,6,a2,mean_activation,baseline,5,0.8399388848196301,0.7142857142857143,0.05
MNIST,small,42,6,a2,mean_activation,baseline,5,0.8399388848196301,0.4117647058823529,0.1
MNIST,small,42,6,a2,mean_activation,baseline,5,0.8399388848196301,0.5151515151515151,0.2
MNIST,small,42,6,a1,output_weight_norm,baseline,5,0.9888768883039597,1.0,0.05
MNIST,small,42,6,a1,output_weight_norm,baseline,5,0.9888768883039597,0.9230769230769231,0.1
MNIST,small,42,6,a1,output_weight_norm,baseline,5,0.9888768883039597,0.8214285714285714,0.2
MNIST,small,42,6,a2,output_weight_norm,baseline,5,0.9674281267167185,0.7142857142857143,0.05
MNIST,small,42,6,a2,output_weight_norm,baseline,5,0.9674281267167185,0.7142857142857143,0.1
MNIST,small,42,6,a2,output_weight_norm,baseline,5,0.9674281267167185,0.7857142857142857,0.2
MNIST,small,42,6,a1,redundancy,loss_free,5,0.8449698834841283,0.5,0.05
MNIST,small,42,6,a1,redundancy,loss_free,5,0.8449698834841283,0.5625,0.1
MNIST,small,42,6,a1,redundancy,loss_free,5,0.8449698834841283,0.43661971830985913,0.2
MNIST,small,42,6,a2,redundancy,loss_free,5,0.789760054031245,0.7142857142857143,0.05
MNIST,small,42,6,a2,redundancy,loss_free,5,0.789760054031245,0.4117647058823529,0.1
MNIST,small,42,6,a2,redundancy,loss_free,5,0.789760054031245,0.42857142857142855,0.2
MNIST,small,42,7,a1,activation_variance,baseline,6,0.6023391603650698,0.8461538461538461,0.05
MNIST,small,42,7,a1,activation_variance,baseline,6,0.6023391603650698,0.7241379310344828,0.1
MNIST,small,42,7,a1,activation_variance,baseline,6,0.6023391603650698,0.4782608695652174,0.2
MNIST,small,42,7,a2,activation_variance,baseline,6,0.8445854696941952,0.5,0.05
MNIST,small,42,7,a2,activation_variance,baseline,6,0.8445854696941952,0.4117647058823529,0.1
MNIST,small,42,7,a2,activation_variance,baseline,6,0.8445854696941952,0.5625,0.2
MNIST,small,42,7,a1,class_selectivity,loss_free,6,0.7813237091848106,0.6,0.05
MNIST,small,42,7,a1,class_selectivity,loss_free,6,0.7813237091848106,0.6666666666666666,0.1
MNIST,small,42,7,a1,class_selectivity,loss_free,6,0.7813237091848106,0.45714285714285713,0.2
MNIST,small,42,7,a2,class_selectivity,loss_free,6,0.84243957150705,0.5,0.05
MNIST,small,42,7,a2,class_selectivity,loss_free,6,0.84243957150705,0.5,0.1
MNIST,small,42,7,a2,class_selectivity,loss_free,6,0.84243957150705,0.5151515151515151,0.2
MNIST,small,42,7,a1,firing_rate,baseline,6,0.7338600906152087,0.8461538461538461,0.05
MNIST,small,42,7,a1,firing_rate,baseline,6,0.7338600906152087,0.7857142857142857,0.1
MNIST,small,42,7,a1,firing_rate,baseline,6,0.7338600906152087,0.6190476190476191,0.2
MNIST,small,42,7,a2,firing_rate,baseline,6,0.8804915105982898,0.5,0.05
MNIST,small,42,7,a2,firing_rate,baseline,6,0.8804915105982898,0.6,0.1
MNIST,small,42,7,a2,firing_rate,baseline,6,0.8804915105982898,0.7857142857142857,0.2
MNIST,small,42,7,a1,hebbian,loss_free,6,0.6440414984163872,0.5,0.05
MNIST,small,42,7,a1,hebbian,loss_free,6,0.6440414984163872,0.7241379310344828,0.1
MNIST,small,42,7,a1,hebbian,loss_free,6,0.6440414984163872,0.45714285714285713,0.2
MNIST,small,42,7,a2,hebbian,loss_free,6,0.8624565097967405,0.7142857142857143,0.05
MNIST,small,42,7,a2,hebbian,loss_free,6,0.8624565097967405,0.7142857142857143,0.1
MNIST,small,42,7,a2,hebbian,loss_free,6,0.8624565097967405,0.6666666666666666,0.2
MNIST,small,42,7,a1,mean_activation,baseline,6,0.6177084142013909,0.7142857142857143,0.05
MNIST,small,42,7,a1,mean_activation,baseline,6,0.6177084142013909,0.7857142857142857,0.1
MNIST,small,42,7,a1,mean_activation,baseline,6,0.6177084142013909,0.4782608695652174,0.2
MNIST,small,42,7,a2,mean_activation,baseline,6,0.8599214887383263,0.7142857142857143,0.05
MNIST,small,42,7,a2,mean_activation,baseline,6,0.8599214887383263,0.6,0.1
MNIST,small,42,7,a2,mean_activation,baseline,6,0.8599214887383263,0.6666666666666666,0.2
MNIST,small,42,7,a1,output_weight_norm,baseline,6,0.9882560368505379,1.0,0.05
MNIST,small,42,7,a1,output_weight_norm,baseline,6,0.9882560368505379,1.0,0.1
MNIST,small,42,7,a1,output_weight_norm,baseline,6,0.9882560368505379,0.8545454545454545,0.2
MNIST,small,42,7,a2,output_weight_norm,baseline,6,0.955050585973265,0.7142857142857143,0.05
MNIST,small,42,7,a2,output_weight_norm,baseline,6,0.955050585973265,0.8461538461538461,0.1
MNIST,small,42,7,a2,output_weight_norm,baseline,6,0.955050585973265,0.7241379310344828,0.2
MNIST,small,42,7,a1,redundancy,loss_free,6,0.8662505880734702,0.7142857142857143,0.05
MNIST,small,42,7,a1,redundancy,loss_free,6,0.8662505880734702,0.47058823529411764,0.1
MNIST,small,42,7,a1,redundancy,loss_free,6,0.8662505880734702,0.4782608695652174,0.2
MNIST,small,42,7,a2,redundancy,loss_free,6,0.860129594948709,0.5,0.05
MNIST,small,42,7,a2,redundancy,loss_free,6,0.860129594948709,0.2,0.1
MNIST,small,42,7,a2,redundancy,loss_free,6,0.860129594948709,0.47058823529411764,0.2
MNIST,small,42,8,a1,activation_variance,baseline,7,0.5407991797340503,0.8461538461538461,0.05
MNIST,small,42,8,a1,activation_variance,baseline,7,0.5407991797340503,0.7241379310344828,0.1
MNIST,small,42,8,a1,activation_variance,baseline,7,0.5407991797340503,0.43661971830985913,0.2
MNIST,small,42,8,a2,activation_variance,baseline,7,0.8077046328511261,0.3333333333333333,0.05
MNIST,small,42,8,a2,activation_variance,baseline,7,0.8077046328511261,0.2631578947368421,0.1
MNIST,small,42,8,a2,activation_variance,baseline,7,0.8077046328511261,0.3157894736842105,0.2
MNIST,small,42,8,a1,class_selectivity,loss_free,7,0.7337935046299162,0.8461538461538461,0.05
MNIST,small,42,8,a1,class_selectivity,loss_free,7,0.7337935046299162,0.6666666666666666,0.1
MNIST,small,42,8,a1,class_selectivity,loss_free,7,0.7337935046299162,0.5,0.2
MNIST,small,42,8,a2,class_selectivity,loss_free,7,0.8081738692547152,0.2,0.05
MNIST,small,42,8,a2,class_selectivity,loss_free,7,0.8081738692547152,0.4117647058823529,0.1
MNIST,small,42,8,a2,class_selectivity,loss_free,7,0.8081738692547152,0.6129032258064516,0.2
MNIST,small,42,8,a1,firing_rate,baseline,7,0.7332912128087444,0.5,0.05
MNIST,small,42,8,a1,firing_rate,baseline,7,0.7332912128087444,0.7857142857142857,0.1
MNIST,small,42,8,a1,firing_rate,baseline,7,0.7332912128087444,0.5692307692307692,0.2
MNIST,small,42,8,a2,firing_rate,baseline,7,0.8399526175521084,0.5,0.05
MNIST,small,42,8,a2,firing_rate,baseline,7,0.8399526175521084,0.7142857142857143,0.1
MNIST,small,42,8,a2,firing_rate,baseline,7,0.8399526175521084,0.6666666666666666,0.2
MNIST,small,42,8,a1,hebbian,loss_free,7,0.6272447929318604,0.7142857142857143,0.05
MNIST,small,42,8,a1,hebbian,loss_free,7,0.6272447929318604,0.7241379310344828,0.1
MNIST,small,42,8,a1,hebbian,loss_free,7,0.6272447929318604,0.4166666666666667,0.2
MNIST,small,42,8,a2,hebbian,loss_free,7,0.8018792345724226,0.7142857142857143,0.05
MNIST,small,42,8,a2,hebbian,loss_free,7,0.8018792345724226,0.6,0.1
MNIST,small,42,8,a2,hebbian,loss_free,7,0.8018792345724226,0.6129032258064516,0.2
MNIST,small,42,8,a1,mean_activation,baseline,7,0.5953221085786267,0.6,0.05
MNIST,small,42,8,a1,mean_activation,baseline,7,0.5953221085786267,0.7857142857142857,0.1
MNIST,small,42,8,a1,mean_activation,baseline,7,0.5953221085786267,0.3972602739726027,0.2
