dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
MNIST,deep,43,2,a2,redundancy,loss_free,1,0.7637948962400448,0.3888888888888889,0.05
MNIST,deep,43,2,a2,redundancy,loss_free,1,0.7637948962400448,0.45714285714285713,0.1
MNIST,deep,43,2,a2,redundancy,loss_free,1,0.7637948962400448,0.48905109489051096,0.2
MNIST,deep,43,2,a3,redundancy,loss_free,1,0.7495133721762595,0.4117647058823529,0.05
MNIST,deep,43,2,a3,redundancy,loss_free,1,0.7495133721762595,0.35135135135135137,0.1
MNIST,deep,43,2,a3,redundancy,loss_free,1,0.7495133721762595,0.3972602739726027,0.2
MNIST,deep,43,2,a4,redundancy,loss_free,1,0.6203335532749811,0.14285714285714285,0.05
MNIST,deep,43,2,a4,redundancy,loss_free,1,0.6203335532749811,0.25,0.1
MNIST,deep,43,2,a4,redundancy,loss_free,1,0.6203335532749811,0.4166666666666667,0.2
MNIST,deep,43,2,a5,redundancy,loss_free,1,0.7429868392804657,0.5,0.05
MNIST,deep,43,2,a5,redundancy,loss_free,1,0.7429868392804657,0.5,0.1
MNIST,deep,43,2,a5,redundancy,loss_free,1,0.7429868392804657,0.42857142857142855,0.2
MNIST,deep,43,2,a6,redundancy,loss_free,1,0.7507586949794305,0.0,0.05
MNIST,deep,43,2,a6,redundancy,loss_free,1,0.7507586949794305,0.09090909090909091,0.1
MNIST,deep,43,2,a6,redundancy,loss_free,1,0.7507586949794305,0.5,0.2
MNIST,deep,43,3,a1,activation_variance,baseline,2,0.6168997785734982,0.6666666666666666,0.05
MNIST,deep,43,3,a1,activation_variance,baseline,2,0.6168997785734982,0.7586206896551724,0.1
MNIST,deep,43,3,a1,activation_variance,baseline,2,0.6168997785734982,0.5,0.2
MNIST,deep,43,3,a2,activation_variance,baseline,2,0.7627020301795856,0.5151515151515151,0.05
MNIST,deep,43,3,a2,activation_variance,baseline,2,0.7627020301795856,0.59375,0.1
MNIST,deep,43,3,a2,activation_variance,baseline,2,0.7627020301795856,0.5454545454545454,0.2
MNIST,deep,43,3,a3,activation_variance,baseline,2,0.8018795482959539,0.5,0.05
MNIST,deep,43,3,a3,activation_variance,baseline,2,0.8018795482959539,0.6666666666666666,0.1
MNIST,deep,43,3,a3,activation_variance,baseline,2,0.8018795482959539,0.7288135593220338,0.2
MNIST,deep,43,3,a4,activation_variance,baseline,2,0.7735256916117408,0.5,0.05
MNIST,deep,43,3,a4,activation_variance,baseline,2,0.7735256916117408,0.7241379310344828,0.1
MNIST,deep,43,3,a4,activation_variance,baseline,2,0.7735256916117408,0.59375,0.2
MNIST,deep,43,3,a5,activation_variance,baseline,2,0.7440494574046619,0.2,0.05
MNIST,deep,43,3,a5,activation_variance,baseline,2,0.7440494574046619,0.6,0.1
MNIST,deep,43,3,a5,activation_variance,baseline,2,0.7440494574046619,0.5151515151515151,0.2
MNIST,deep,43,3,a6,activation_variance,baseline,2,0.8088369963369964,0.2,0.05
MNIST,deep,43,3,a6,activation_variance,baseline,2,0.8088369963369964,0.3333333333333333,0.1
MNIST,deep,43,3,a6,activation_variance,baseline,2,0.8088369963369964,0.4117647058823529,0.2
MNIST,deep,43,3,a1,class_selectivity,loss_free,2,0.6910056662290601,0.6129032258064516,0.05
MNIST,deep,43,3,a1,class_selectivity,loss_free,2,0.6910056662290601,0.6451612903225806,0.1
MNIST,deep,43,3,a1,class_selectivity,loss_free,2,0.6910056662290601,0.4676258992805755,0.2
MNIST,deep,43,3,a2,class_selectivity,loss_free,2,0.7870247169622253,0.42857142857142855,0.05
MNIST,deep,43,3,a2,class_selectivity,loss_free,2,0.7870247169622253,0.59375,0.1
MNIST,deep,43,3,a2,class_selectivity,loss_free,2,0.7870247169622253,0.5111111111111111,0.2
MNIST,deep,43,3,a3,class_selectivity,loss_free,2,0.792264821280834,0.6,0.05
MNIST,deep,43,3,a3,class_selectivity,loss_free,2,0.792264821280834,0.6666666666666666,0.1
MNIST,deep,43,3,a3,class_selectivity,loss_free,2,0.792264821280834,0.7586206896551724,0.2
MNIST,deep,43,3,a4,class_selectivity,loss_free,2,0.7579684141825579,0.4117647058823529,0.05
MNIST,deep,43,3,a4,class_selectivity,loss_free,2,0.7579684141825579,0.7241379310344828,0.1
MNIST,deep,43,3,a4,class_selectivity,loss_free,2,0.7579684141825579,0.5454545454545454,0.2
MNIST,deep,43,3,a5,class_selectivity,loss_free,2,0.663771236422097,0.09090909090909091,0.05
MNIST,deep,43,3,a5,class_selectivity,loss_free,2,0.663771236422097,0.6,0.1
MNIST,deep,43,3,a5,class_selectivity,loss_free,2,0.663771236422097,0.5625,0.2
MNIST,deep,43,3,a6,class_selectivity,loss_free,2,0.5653846153846154,0.2,0.05
MNIST,deep,43,3,a6,class_selectivity,loss_free,2,0.5653846153846154,0.3333333333333333,0.1
MNIST,deep,43,3,a6,class_selectivity,loss_free,2,0.5653846153846154,0.3333333333333333,0.2
MNIST,deep,43,3,a1,firing_rate,baseline,2,0.5810494776262631,0.7241379310344828,0.05
MNIST,deep,43,3,a1,firing_rate,baseline,2,0.5810494776262631,0.7288135593220338,0.1
MNIST,deep,43,3,a1,firing_rate,baseline,2,0.5810494776262631,0.4676258992805755,0.2
MNIST,deep,43,3,a2,firing_rate,baseline,2,0.7858832146663686,0.47058823529411764,0.05
MNIST,deep,43,3,a2,firing_rate,baseline,2,0.7858832146663686,0.7,0.1
MNIST,deep,43,3,a2,firing_rate,baseline,2,0.7858832146663686,0.6062992125984252,0.2
MNIST,deep,43,3,a3,firing_rate,baseline,2,0.853738098108008,0.3333333333333333,0.05
MNIST,deep,43,3,a3,firing_rate,baseline,2,0.853738098108008,0.6666666666666666,0.1
MNIST,deep,43,3,a3,firing_rate,baseline,2,0.853738098108008,0.8545454545454545,0.2
MNIST,deep,43,3,a4,firing_rate,baseline,2,0.8546147510998083,0.6,0.05
MNIST,deep,43,3,a4,firing_rate,baseline,2,0.8546147510998083,0.7241379310344828,0.1
MNIST,deep,43,3,a4,firing_rate,baseline,2,0.8546147510998083,0.8214285714285714,0.2
MNIST,deep,43,3,a5,firing_rate,baseline,2,0.8341979216367277,0.7142857142857143,0.05
MNIST,deep,43,3,a5,firing_rate,baseline,2,0.8341979216367277,0.7142857142857143,0.1
MNIST,deep,43,3,a5,firing_rate,baseline,2,0.8341979216367277,0.8518518518518519,0.2
MNIST,deep,43,3,a6,firing_rate,baseline,2,0.7329464157166122,1.0,0.05
MNIST,deep,43,3,a6,firing_rate,baseline,2,0.7329464157166122,0.7142857142857143,0.1
MNIST,deep,43,3,a6,firing_rate,baseline,2,0.7329464157166122,0.5,0.2
MNIST,deep,43,3,a1,hebbian,loss_free,2,0.5762498613848636,0.6666666666666666,0.05
MNIST,deep,43,3,a1,hebbian,loss_free,2,0.5762498613848636,0.7288135593220338,0.1
MNIST,deep,43,3,a1,hebbian,loss_free,2,0.5762498613848636,0.4676258992805755,0.2
MNIST,deep,43,3,a2,hebbian,loss_free,2,0.7518201433861401,0.42857142857142855,0.05
MNIST,deep,43,3,a2,hebbian,loss_free,2,0.7518201433861401,0.6451612903225806,0.1
MNIST,deep,43,3,a2,hebbian,loss_free,2,0.7518201433861401,0.5692307692307692,0.2
MNIST,deep,43,3,a3,hebbian,loss_free,2,0.8328363839683,0.4117647058823529,0.05
MNIST,deep,43,3,a3,hebbian,loss_free,2,0.8328363839683,0.6666666666666666,0.1
MNIST,deep,43,3,a3,hebbian,loss_free,2,0.8328363839683,0.7894736842105263,0.2
MNIST,deep,43,3,a4,hebbian,loss_free,2,0.8084389709526306,0.5,0.05
MNIST,deep,43,3,a4,hebbian,loss_free,2,0.8084389709526306,0.7241379310344828,0.1
MNIST,deep,43,3,a4,hebbian,loss_free,2,0.8084389709526306,0.7288135593220338,0.2
MNIST,deep,43,3,a5,hebbian,loss_free,2,0.828758284186136,0.5,0.05
MNIST,deep,43,3,a5,hebbian,loss_free,2,0.828758284186136,0.7142857142857143,0.1
MNIST,deep,43,3,a5,hebbian,loss_free,2,0.828758284186136,0.7857142857142857,0.2
MNIST,deep,43,3,a6,hebbian,loss_free,2,0.7826465201465201,0.2,0.05
MNIST,deep,43,3,a6,hebbian,loss_free,2,0.7826465201465201,0.5,0.1
MNIST,deep,43,3,a6,hebbian,loss_free,2,0.7826465201465201,0.6,0.2
MNIST,deep,43,3,a1,mean_activation,baseline,2,0.5735923856469839,0.6666666666666666,0.05
MNIST,deep,43,3,a1,mean_activation,baseline,2,0.5735923856469839,0.7288135593220338,0.1
MNIST,deep,43,3,a1,mean_activation,baseline,2,0.5735923856469839,0.4676258992805755,0.2
MNIST,deep,43,3,a2,mean_activation,baseline,2,0.7575101594013657,0.47058823529411764,0.05
MNIST,deep,43,3,a2,mean_activation,baseline,2,0.7575101594013657,0.6721311475409836,0.1
MNIST,deep,43,3,a2,mean_activation,baseline,2,0.7575101594013657,0.5813953488372093,0.2
MNIST,deep,43,3,a3,mean_activation,baseline,2,0.8246185155463789,0.4117647058823529,0.05
MNIST,deep,43,3,a3,mean_activation,baseline,2,0.8246185155463789,0.7241379310344828,0.1
MNIST,deep,43,3,a3,mean_activation,baseline,2,0.8246185155463789,0.7,0.2
MNIST,deep,43,3,a4,mean_activation,baseline,2,0.7880094242464933,0.5,0.05
MNIST,deep,43,3,a4,mean_activation,baseline,2,0.7880094242464933,0.6666666666666666,0.1
MNIST,deep,43,3,a4,mean_activation,baseline,2,0.7880094242464933,0.7,0.2
MNIST,deep,43,3,a5,mean_activation,baseline,2,0.8366680332191175,0.5,0.05
MNIST,deep,43,3,a5,mean_activation,baseline,2,0.8366680332191175,0.7142857142857143,0.1
MNIST,deep,43,3,a5,mean_activation,baseline,2,0.8366680332191175,0.6129032258064516,0.2
MNIST,deep,43,3,a6,mean_activation,baseline,2,0.8500915750915751,0.2,0.05
MNIST,deep,43,3,a6,mean_activation,baseline,2,0.8500915750915751,0.5,0.1
MNIST,deep,43,3,a6,mean_activation,baseline,2,0.8500915750915751,0.5,0.2
MNIST,deep,43,3,a1,output_weight_norm,baseline,2,0.9630535027637587,1.0,0.05
MNIST,deep,43,3,a1,output_weight_norm,baseline,2,0.9630535027637587,0.7288135593220338,0.1
MNIST,deep,43,3,a1,output_weight_norm,baseline,2,0.9630535027637587,0.7,0.2
MNIST,deep,43,3,a2,output_weight_norm,baseline,2,0.855405941365972,0.47058823529411764,0.05
MNIST,deep,43,3,a2,output_weight_norm,baseline,2,0.855405941365972,0.59375,0.1
MNIST,deep,43,3,a2,output_weight_norm,baseline,2,0.855405941365972,0.6190476190476191,0.2
MNIST,deep,43,3,a3,output_weight_norm,baseline,2,0.9168223563744564,0.6,0.05
MNIST,deep,43,3,a3,output_weight_norm,baseline,2,0.9168223563744564,0.6666666666666666,0.1
MNIST,deep,43,3,a3,output_weight_norm,baseline,2,0.9168223563744564,0.7,0.2
MNIST,deep,43,3,a4,output_weight_norm,baseline,2,0.9010342755779355,0.5,0.05
MNIST,deep,43,3,a4,output_weight_norm,baseline,2,0.9010342755779355,0.5625,0.1
MNIST,deep,43,3,a4,output_weight_norm,baseline,2,0.9010342755779355,0.7288135593220338,0.2
MNIST,deep,43,3,a5,output_weight_norm,baseline,2,0.9201725874381982,0.7142857142857143,0.05
MNIST,deep,43,3,a5,output_weight_norm,baseline,2,0.9201725874381982,0.6,0.1
MNIST,deep,43,3,a5,output_weight_norm,baseline,2,0.9201725874381982,0.7857142857142857,0.2
MNIST,deep,43,3,a6,output_weight_norm,baseline,2,0.9708791208791209,1.0,0.05
MNIST,deep,43,3,a6,output_weight_norm,baseline,2,0.9708791208791209,0.7142857142857143,0.1
MNIST,deep,43,3,a6,output_weight_norm,baseline,2,0.9708791208791209,0.8461538461538461,0.2
MNIST,deep,43,3,a1,redundancy,loss_free,2,0.7470607659903294,0.3157894736842105,0.05
MNIST,deep,43,3,a1,redundancy,loss_free,2,0.7470607659903294,0.3783783783783784,0.1
MNIST,deep,43,3,a1,redundancy,loss_free,2,0.7470607659903294,0.43661971830985913,0.2
MNIST,deep,43,3,a2,redundancy,loss_free,2,0.7679229266099273,0.5151515151515151,0.05
MNIST,deep,43,3,a2,redundancy,loss_free,2,0.7679229266099273,0.3972602739726027,0.1
MNIST,deep,43,3,a2,redundancy,loss_free,2,0.7679229266099273,0.5,0.2
MNIST,deep,43,3,a3,redundancy,loss_free,2,0.756035553040532,0.5,0.05
MNIST,deep,43,3,a3,redundancy,loss_free,2,0.756035553040532,0.3888888888888889,0.1
MNIST,deep,43,3,a3,redundancy,loss_free,2,0.756035553040532,0.43661971830985913,0.2
MNIST,deep,43,3,a4,redundancy,loss_free,2,0.7021050843182348,0.5,0.05
MNIST,deep,43,3,a4,redundancy,loss_free,2,0.7021050843182348,0.3888888888888889,0.1
MNIST,deep,43,3,a4,redundancy,loss_free,2,0.7021050843182348,0.5223880597014925,0.2
MNIST,deep,43,3,a5,redundancy,loss_free,2,0.7627774606708451,0.3333333333333333,0.05
MNIST,deep,43,3,a5,redundancy,loss_free,2,0.7627774606708451,0.6,0.1
MNIST,deep,43,3,a5,redundancy,loss_free,2,0.7627774606708451,0.6666666666666666,0.2
MNIST,deep,43,3,a6,redundancy,loss_free,2,0.4533284472887521,0.5,0.05
MNIST,deep,43,3,a6,redundancy,loss_free,2,0.4533284472887521,0.5,0.1
MNIST,deep,43,3,a6,redundancy,loss_free,2,0.4533284472887521,0.4117647058823529,0.2
MNIST,deep,43,4,a1,activation_variance,baseline,3,0.6710863342902751,0.5151515151515151,0.05
MNIST,deep,43,4,a1,activation_variance,baseline,3,0.6710863342902751,0.7,0.1
MNIST,deep,43,4,a1,activation_variance,baseline,3,0.6710863342902751,0.6190476190476191,0.2
MNIST,deep,43,4,a2,activation_variance,baseline,3,0.7759507429975581,0.7241379310344828,0.05
MNIST,deep,43,4,a2,activation_variance,baseline,3,0.7759507429975581,0.7288135593220338,0.1
MNIST,deep,43,4,a2,activation_variance,baseline,3,0.7759507429975581,0.5813953488372093,0.2
MNIST,deep,43,4,a3,activation_variance,baseline,3,0.7923222773568173,0.5,0.05
MNIST,deep,43,4,a3,activation_variance,baseline,3,0.7923222773568173,0.7857142857142857,0.1
MNIST,deep,43,4,a3,activation_variance,baseline,3,0.7923222773568173,0.59375,0.2
MNIST,deep,43,4,a4,activation_variance,baseline,3,0.7905424356328354,0.5,0.05
MNIST,deep,43,4,a4,activation_variance,baseline,3,0.7905424356328354,0.8518518518518519,0.1
MNIST,deep,43,4,a4,activation_variance,baseline,3,0.7905424356328354,0.5,0.2
MNIST,deep,43,4,a5,activation_variance,baseline,3,0.7375223546741109,0.0,0.05
MNIST,deep,43,4,a5,activation_variance,baseline,3,0.7375223546741109,0.6,0.1
MNIST,deep,43,4,a5,activation_variance,baseline,3,0.7375223546741109,0.6129032258064516,0.2
MNIST,deep,43,4,a6,activation_variance,baseline,3,0.7874084249084249,0.2,0.05
MNIST,deep,43,4,a6,activation_variance,baseline,3,0.7874084249084249,0.5,0.1
MNIST,deep,43,4,a6,activation_variance,baseline,3,0.7874084249084249,0.5,0.2
